Male,Asian,White,Black,top,right,bottom,left
0.4530008739237617,0.0007471225343100788,0.9395467760690069,0.0038397504957933307,253,476,408,322
0.9213780658589221,0.0005344829579759834,0.9251556286395404,0.003057264838872503,266,712,489,489
0.9924628608610675,0.005133023626199499,0.7984655090811703,0.01029660244926078,8,700,116,593
0.09039972172163095,0.003603079773328174,0.9914338475510918,0.006206745233431815,98,253,253,98
0.9926451574718657,0.19535479163988068,0.5246623212121563,0.009774238448126707,80,552,155,478
0.06947297418142634,0.0005017591622276712,0.9840272776154918,0.012540036625579383,68,450,175,342
0.9434382309654251,0.014866925529914499,0.015640688092900007,0.9561687360789985,167,889,322,734
0.03731120040203048,0.030567011471074493,0.8219198431242482,0.0123226514104141,211,354,340,225
