Male,Asian,White,Black,top,right,bottom,left
0.9827714147509947,0.008948641102483716,0.022262763982086833,0.23427428566223407,46,631,89,588
0.9928146174106679,0.001808944253642426,0.12670728142892057,0.4578517411582453,162,241,198,205
0.7762780435511761,0.032006591381132765,0.012804012564796715,0.5712215242808463,41,549,84,506
0.9905140718811757,0.0011844607150287914,0.9878659414542185,0.00118721009894368,118,345,154,309
0.988408949758573,0.008676574073839687,0.025256975939837244,0.5365438409895518,126,465,162,429
0.9642321155343058,0.0995143315752054,0.01438477138282782,0.8005668788268874,122,419,166,376
0.8995971876454091,0.002438209264162673,0.8064767478602063,0.009619059251627218,190,193,226,157
0.9676638547250176,0.12466415815699956,0.03095708000192179,0.4428559555244151,132,295,175,252
0.9580069824512497,0.00884071378625354,0.023679358104615727,0.7688975610606341,198,165,234,129
